Trd, 000060.045, 215
Trd, 000060.091, 262.0
Trd, 000060.182, 236
Trd, 000060.273, 285.0
Trd, 000060.432, 205.0
Trd, 000060.545, 168
Trd, 000060.659, 163
Trd, 000061.341, 231
Trd, 000061.455, 199
Trd, 000061.500, 183
Trd, 000061.955, 182.0
Trd, 000062.068, 135
Trd, 000062.591, 162
Trd, 000120.136, 189
Trd, 000120.227, 105
Trd, 000120.250, 166
Trd, 000120.409, 175
Trd, 000120.727, 167
Trd, 000120.864, 160.0
Trd, 000121.023, 166
Trd, 000121.091, 174
Trd, 000122.068, 182.0
Trd, 000122.500, 186
Trd, 000123.955, 194.0
Trd, 000180.136, 188
Trd, 000180.250, 182.0
Trd, 000180.318, 80.0
Trd, 000180.364, 184
Trd, 000180.409, 217
Trd, 000180.545, 205.0
Trd, 000181.091, 183
Trd, 000181.205, 188
Trd, 000181.818, 189
Trd, 000182.250, 181
Trd, 000183.273, 182
Trd, 000240.114, 180
Trd, 000240.205, 185
Trd, 000240.364, 185
Trd, 000240.727, 185
Trd, 000240.955, 181
Trd, 000241.341, 184
Trd, 000241.500, 185
Trd, 000241.886, 185
Trd, 000242.273, 194.0
Trd, 000242.477, 182
Trd, 000300.182, 188
Trd, 000300.523, 181
Trd, 000300.636, 181
Trd, 000300.818, 187
Trd, 000300.977, 187
Trd, 000301.159, 187
Trd, 000301.205, 205.0
Trd, 000301.432, 182.0
Trd, 000303.500, 194.0
Trd, 000360.227, 240.0
Trd, 000360.273, 274.0
Trd, 000360.295, 190
Trd, 000360.386, 91.0
Trd, 000360.409, 194.0
Trd, 000360.545, 308.0
Trd, 000360.727, 179
Trd, 000360.773, 274.0
Trd, 000420.477, 190
Trd, 000420.568, 148.0
Trd, 000420.955, 184
Trd, 000421.136, 192
Trd, 000421.295, 185
Trd, 000421.432, 191
Trd, 000421.818, 190
Trd, 000422.000, 191
Trd, 000422.500, 194
Trd, 000423.136, 194.0
Trd, 000480.409, 240.0
Trd, 000480.432, 184
Trd, 000480.636, 135
Trd, 000480.864, 168
Trd, 000480.955, 169
Trd, 000481.136, 179
Trd, 000481.386, 179
Trd, 000481.432, 182.0
Trd, 000481.455, 183
Trd, 000482.409, 179
Trd, 000483.341, 181
Trd, 000487.091, 194.0
Trd, 000540.341, 183
Trd, 000540.568, 240.0
Trd, 000540.705, 251.0
Trd, 000540.932, 194.0
Trd, 000540.955, 227
Trd, 000541.432, 209
Trd, 000542.636, 201
Trd, 000543.318, 199
