data/demo/demo_6, 000060, 72, 351, GVWY, 69, 22, 3.136364, ZIPSH, 0, 22, 0.000000, 
data/demo/demo_6, 000060, 243, 291, GVWY, 138, 22, 6.272727, ZIPSH, 0, 22, 0.000000, 
data/demo/demo_6, 000060, 251, 291, GVWY, 165, 22, 7.500000, ZIPSH, 41, 22, 1.863636, 
data/demo/demo_6, 000060, 243, 262, GVWY, 279, 22, 12.681818, ZIPSH, 41, 22, 1.863636, 
data/demo/demo_6, 000060, 221, 262, GVWY, 397, 22, 18.045455, ZIPSH, 60, 22, 2.727273, 
data/demo/demo_6, 000060, 221, 262, GVWY, 397, 22, 18.045455, ZIPSH, 198, 22, 9.000000, 
data/demo/demo_6, 000060, 203, 262, GVWY, 470, 22, 21.363636, ZIPSH, 285, 22, 12.954545, 
data/demo/demo_6, 000060, 203, 286, GVWY, 482, 22, 21.909091, ZIPSH, 285, 22, 12.954545, 
data/demo/demo_6, 000061, 182, 224, GVWY, 538, 22, 24.454545, ZIPSH, 286, 22, 13.000000, 
data/demo/demo_6, 000061, 160, 224, GVWY, 538, 22, 24.454545, ZIPSH, 388, 22, 17.636364, 
data/demo/demo_6, 000061, 170, 224, GVWY, 614, 22, 27.909091, ZIPSH, 403, 22, 18.318182, 
data/demo/demo_6, 000061, 160, 224, GVWY, 614, 22, 27.909091, ZIPSH, 483, 22, 21.954545, 
data/demo/demo_6, 000120, None, None, GVWY, 737, 22, 33.500000, ZIPSH, 498, 22, 22.636364, 
data/demo/demo_6, 000120, None, None, GVWY, 737, 22, 33.500000, ZIPSH, 680, 22, 30.909091, 
data/demo/demo_6, 000120, None, 297, GVWY, 772, 22, 35.090909, ZIPSH, 680, 22, 30.909091, 
data/demo/demo_6, 000120, None, 205, GVWY, 772, 22, 35.090909, ZIPSH, 725, 22, 32.954545, 
data/demo/demo_6, 000120, None, 228, GVWY, 807, 22, 36.681818, ZIPSH, 725, 22, 32.954545, 
data/demo/demo_6, 000120, 123, 251, GVWY, 830, 22, 37.727273, ZIPSH, 725, 22, 32.954545, 
data/demo/demo_6, 000120, 123, 251, GVWY, 956, 22, 43.454545, ZIPSH, 725, 22, 32.954545, 
data/demo/demo_6, 000120, 123, 262, GVWY, 990, 22, 45.000000, ZIPSH, 725, 22, 32.954545, 
data/demo/demo_6, 000120, 123, 240, GVWY, 998, 22, 45.363636, ZIPSH, 774, 22, 35.181818, 
data/demo/demo_6, 000122, 182, 213, GVWY, 1063, 22, 48.318182, ZIPSH, 881, 22, 40.045455, 
data/demo/demo_6, 000122, 182, 207, GVWY, 1103, 22, 50.136364, ZIPSH, 921, 22, 41.863636, 
data/demo/demo_6, 000124, 188, 207, GVWY, 1178, 22, 53.545455, ZIPSH, 1040, 22, 47.272727, 
data/demo/demo_6, 000124, 182, 207, GVWY, 1178, 22, 53.545455, ZIPSH, 1166, 22, 53.000000, 
data/demo/demo_6, 000180, None, None, GVWY, 1246, 22, 56.636364, ZIPSH, 1270, 22, 57.727273, 
data/demo/demo_6, 000180, 169, None, GVWY, 1337, 22, 60.772727, ZIPSH, 1294, 22, 58.818182, 
data/demo/demo_6, 000180, 187, None, GVWY, 1360, 22, 61.818182, ZIPSH, 1294, 22, 58.818182, 
data/demo/demo_6, 000180, 186, None, GVWY, 1387, 22, 63.045455, ZIPSH, 1369, 22, 62.227273, 
data/demo/demo_6, 000180, 188, 251, GVWY, 1476, 22, 67.090909, ZIPSH, 1383, 22, 62.863636, 
data/demo/demo_6, 000180, 186, 251, GVWY, 1516, 22, 68.909091, ZIPSH, 1503, 22, 68.318182, 
data/demo/demo_6, 000180, 186, 253, GVWY, 1516, 22, 68.909091, ZIPSH, 1503, 22, 68.318182, 
data/demo/demo_6, 000181, 188, 251, GVWY, 1550, 22, 70.454545, ZIPSH, 1515, 22, 68.863636, 
data/demo/demo_6, 000181, 186, 215, GVWY, 1624, 22, 73.818182, ZIPSH, 1521, 22, 69.136364, 
data/demo/demo_6, 000181, 186, 240, GVWY, 1729, 22, 78.590909, ZIPSH, 1645, 22, 74.772727, 
data/demo/demo_6, 000181, 194, 228, GVWY, 1759, 22, 79.954545, ZIPSH, 1775, 22, 80.681818, 
data/demo/demo_6, 000181, 168, 228, GVWY, 1816, 22, 82.545455, ZIPSH, 1786, 22, 81.181818, 
data/demo/demo_6, 000240, 112, 197, GVWY, 1816, 22, 82.545455, ZIPSH, 1820, 22, 82.727273, 
data/demo/demo_6, 000240, 120, 240, GVWY, 1916, 22, 87.090909, ZIPSH, 1926, 22, 87.545455, 
data/demo/demo_6, 000240, 182, 205, GVWY, 1988, 22, 90.363636, ZIPSH, 2037, 22, 92.590909, 
data/demo/demo_6, 000240, 182, 228, GVWY, 2103, 22, 95.590909, ZIPSH, 2037, 22, 92.590909, 
data/demo/demo_6, 000241, 189, 240, GVWY, 2149, 22, 97.681818, ZIPSH, 2037, 22, 92.590909, 
data/demo/demo_6, 000241, 189, 240, GVWY, 2162, 22, 98.272727, ZIPSH, 2047, 22, 93.045455, 
data/demo/demo_6, 000241, 189, 222, GVWY, 2241, 22, 101.863636, ZIPSH, 2082, 22, 94.636364, 
data/demo/demo_6, 000241, 189, 228, GVWY, 2270, 22, 103.181818, ZIPSH, 2202, 22, 100.090909, 
data/demo/demo_6, 000241, 189, 212, GVWY, 2345, 22, 106.590909, ZIPSH, 2332, 22, 106.000000, 
data/demo/demo_6, 000242, 189, 212, GVWY, 2404, 22, 109.272727, ZIPSH, 2353, 22, 106.954545, 
data/demo/demo_6, 000242, 192, 212, GVWY, 2450, 22, 111.363636, ZIPSH, 2421, 22, 110.045455, 
data/demo/demo_6, 000243, 182, 207, GVWY, 2482, 22, 112.818182, ZIPSH, 2423, 22, 110.136364, 
data/demo/demo_6, 000300, 114, None, GVWY, 2526, 22, 114.818182, ZIPSH, 2528, 22, 114.909091, 
data/demo/demo_6, 000300, 112, None, GVWY, 2526, 22, 114.818182, ZIPSH, 2528, 22, 114.909091, 
data/demo/demo_6, 000300, 158, 310, GVWY, 2538, 22, 115.363636, ZIPSH, 2528, 22, 114.909091, 
data/demo/demo_6, 000300, 164, 228, GVWY, 2549, 22, 115.863636, ZIPSH, 2528, 22, 114.909091, 
data/demo/demo_6, 000300, 158, 228, GVWY, 2565, 22, 116.590909, ZIPSH, 2535, 22, 115.227273, 
data/demo/demo_6, 000300, 170, 194, GVWY, 2669, 22, 121.318182, ZIPSH, 2648, 22, 120.363636, 
data/demo/demo_6, 000301, 169, 194, GVWY, 2679, 22, 121.772727, ZIPSH, 2672, 22, 121.454545, 
data/demo/demo_6, 000301, 169, 199, GVWY, 2736, 22, 124.363636, ZIPSH, 2684, 22, 122.000000, 
data/demo/demo_6, 000301, 169, 199, GVWY, 2827, 22, 128.500000, ZIPSH, 2776, 22, 126.181818, 
data/demo/demo_6, 000301, 148, 199, GVWY, 2871, 22, 130.500000, ZIPSH, 2812, 22, 127.818182, 
data/demo/demo_6, 000301, 113, 199, GVWY, 2882, 22, 131.000000, ZIPSH, 2812, 22, 127.818182, 
data/demo/demo_6, 000302, 175, 205, GVWY, 3003, 22, 136.500000, ZIPSH, 2817, 22, 128.045455, 
data/demo/demo_6, 000360, 88, 160, GVWY, 3049, 22, 138.590909, ZIPSH, 2817, 22, 128.045455, 
data/demo/demo_6, 000360, 88, 171, GVWY, 3049, 22, 138.590909, ZIPSH, 2965, 22, 134.772727, 
data/demo/demo_6, 000360, 154, 205, GVWY, 3198, 22, 145.363636, ZIPSH, 2965, 22, 134.772727, 
data/demo/demo_6, 000360, 154, 220, GVWY, 3244, 22, 147.454545, ZIPSH, 2965, 22, 134.772727, 
data/demo/demo_6, 000360, 157, 220, GVWY, 3331, 22, 151.409091, ZIPSH, 2969, 22, 134.954545, 
data/demo/demo_6, 000361, 162, 228, GVWY, 3351, 22, 152.318182, ZIPSH, 2972, 22, 135.090909, 
data/demo/demo_6, 000361, 162, 228, GVWY, 3408, 22, 154.909091, ZIPSH, 2972, 22, 135.090909, 
data/demo/demo_6, 000361, 203, 240, GVWY, 3454, 22, 157.000000, ZIPSH, 2972, 22, 135.090909, 
data/demo/demo_6, 000361, 203, 230, GVWY, 3524, 22, 160.181818, ZIPSH, 3119, 22, 141.772727, 
data/demo/demo_6, 000362, 203, 221, GVWY, 3579, 22, 162.681818, ZIPSH, 3121, 22, 141.863636, 
data/demo/demo_6, 000363, 206, 221, GVWY, 3648, 22, 165.818182, ZIPSH, 3143, 22, 142.863636, 
data/demo/demo_6, 000420, 201, None, GVWY, 3747, 22, 170.318182, ZIPSH, 3262, 22, 148.272727, 
data/demo/demo_6, 000420, 152, 276, GVWY, 3834, 22, 174.272727, ZIPSH, 3266, 22, 148.454545, 
data/demo/demo_6, 000420, 168, 222, GVWY, 3879, 22, 176.318182, ZIPSH, 3404, 22, 154.727273, 
data/demo/demo_6, 000420, 168, 251, GVWY, 3942, 22, 179.181818, ZIPSH, 3546, 22, 161.181818, 
data/demo/demo_6, 000420, 148, 251, GVWY, 3974, 22, 180.636364, ZIPSH, 3548, 22, 161.272727, 
data/demo/demo_6, 000420, 148, 251, GVWY, 4028, 22, 183.090909, ZIPSH, 3574, 22, 162.454545, 
data/demo/demo_6, 000420, 148, 205, GVWY, 4062, 22, 184.636364, ZIPSH, 3574, 22, 162.454545, 
data/demo/demo_6, 000421, 196, 202, GVWY, 4105, 22, 186.590909, ZIPSH, 3680, 22, 167.272727, 
data/demo/demo_6, 000421, 187, 205, GVWY, 4105, 22, 186.590909, ZIPSH, 3726, 22, 169.363636, 
data/demo/demo_6, 000421, 183, 205, GVWY, 4121, 22, 187.318182, ZIPSH, 3733, 22, 169.681818, 
data/demo/demo_6, 000421, 181, 205, GVWY, 4144, 22, 188.363636, ZIPSH, 3767, 22, 171.227273, 
data/demo/demo_6, 000421, 181, 220, GVWY, 4190, 22, 190.454545, ZIPSH, 3767, 22, 171.227273, 
data/demo/demo_6, 000422, 181, 240, GVWY, 4267, 22, 193.954545, ZIPSH, 3770, 22, 171.363636, 
data/demo/demo_6, 000480, 182, 240, GVWY, 4340, 22, 197.272727, ZIPSH, 3788, 22, 172.181818, 
data/demo/demo_6, 000480, 182, None, GVWY, 4340, 22, 197.272727, ZIPSH, 3788, 22, 172.181818, 
data/demo/demo_6, 000480, 190, 276, GVWY, 4411, 22, 200.500000, ZIPSH, 3797, 22, 172.590909, 
data/demo/demo_6, 000480, 182, 251, GVWY, 4453, 22, 202.409091, ZIPSH, 3915, 22, 177.954545, 
data/demo/demo_6, 000480, 182, 276, GVWY, 4476, 22, 203.454545, ZIPSH, 3915, 22, 177.954545, 
data/demo/demo_6, 000480, 182, 226, GVWY, 4573, 22, 207.863636, ZIPSH, 4036, 22, 183.454545, 
data/demo/demo_6, 000481, 162, 226, GVWY, 4595, 22, 208.863636, ZIPSH, 4036, 22, 183.454545, 
data/demo/demo_6, 000481, 162, 219, GVWY, 4644, 22, 211.090909, ZIPSH, 4044, 22, 183.818182, 
data/demo/demo_6, 000481, 176, 188, GVWY, 4655, 22, 211.590909, ZIPSH, 4124, 22, 187.454545, 
data/demo/demo_6, 000481, 176, 197, GVWY, 4752, 22, 216.000000, ZIPSH, 4232, 22, 192.363636, 
data/demo/demo_6, 000482, 169, 197, GVWY, 4803, 22, 218.318182, ZIPSH, 4284, 22, 194.727273, 
data/demo/demo_6, 000482, 170, 197, GVWY, 4845, 22, 220.227273, ZIPSH, 4299, 22, 195.409091, 
data/demo/demo_6, 000540, 152, 297, GVWY, 4845, 22, 220.227273, ZIPSH, 4482, 22, 203.727273, 
data/demo/demo_6, 000540, 90, 205, GVWY, 4860, 22, 220.909091, ZIPSH, 4501, 22, 204.590909, 
data/demo/demo_6, 000540, 106, 280, GVWY, 4906, 22, 223.000000, ZIPSH, 4501, 22, 204.590909, 
data/demo/demo_6, 000540, 148, 201, GVWY, 4918, 22, 223.545455, ZIPSH, 4501, 22, 204.590909, 
data/demo/demo_6, 000540, 164, 201, GVWY, 5026, 22, 228.454545, ZIPSH, 4587, 22, 208.500000, 
data/demo/demo_6, 000540, 164, 203, GVWY, 5122, 22, 232.818182, ZIPSH, 4606, 22, 209.363636, 
data/demo/demo_6, 000541, 164, 203, GVWY, 5253, 22, 238.772727, ZIPSH, 4704, 22, 213.818182, 
data/demo/demo_6, 000541, 163, 171, GVWY, 5257, 22, 238.954545, ZIPSH, 4768, 22, 216.727273, 
data/demo/demo_6, 000541, 163, 203, GVWY, 5268, 22, 239.454545, ZIPSH, 4768, 22, 216.727273, 
data/demo/demo_6, 000541, 166, 203, GVWY, 5320, 22, 241.818182, ZIPSH, 4819, 22, 219.045455, 
data/demo/demo_6, 000541, 166, 203, GVWY, 5367, 22, 243.954545, ZIPSH, 4841, 22, 220.045455, 
data/demo/demo_6, 000542, 181, 217, GVWY, 5404, 22, 245.636364, ZIPSH, 4850, 22, 220.454545, 
data/demo/demo_6, 000600, 194, 217, GVWY, 5404, 22, 245.636364, ZIPSH, 4850, 22, 220.454545, 
