Trd, 000098.091, 219
Trd, 000098.182, 196
Trd, 000098.682, 170
Trd, 000098.727, 219
Trd, 000099.273, 204
Trd, 000103.818, 215
Trd, 000196.273, 228
Trd, 000196.545, 173
Trd, 000196.727, 173
Trd, 000294.455, 190
Trd, 000294.682, 165
Trd, 000294.818, 165
Trd, 000295.273, 167
Trd, 000392.500, 175
Trd, 000393.091, 196
Trd, 000393.364, 178
Trd, 000394.136, 194
Trd, 000394.727, 189
Trd, 000490.682, 199
Trd, 000490.727, 197
Trd, 000490.773, 192
Trd, 000491.091, 191
Trd, 000492.318, 193
Trd, 000588.500, 193
Trd, 000589.227, 192
Trd, 000589.727, 182
Trd, 000686.545, 189
Trd, 000686.955, 188
Trd, 000687.182, 188
Trd, 000687.591, 184
Trd, 000688.455, 182
Trd, 000784.818, 184
Trd, 000785.045, 183
Trd, 000785.182, 184
Trd, 000785.318, 187
Trd, 000786.045, 184
Trd, 000882.773, 185
Trd, 000883.045, 184
Trd, 000884.227, 208
Trd, 000884.864, 208
Trd, 000980.955, 210
Trd, 000981.182, 207
Trd, 000981.545, 204
Trd, 000982.500, 207
Trd, 000982.591, 204
Trd, 001079.364, 206
Trd, 001177.364, 180
Trd, 001276.545, 180
Trd, 001373.318, 180
Trd, 001472.091, 175
Trd, 001472.136, 178
Trd, 001472.227, 174
Trd, 001473.727, 173
Trd, 001569.455, 170
Trd, 001569.773, 168
Trd, 001570.773, 170
Trd, 001667.500, 162
Trd, 001667.591, 169
Trd, 001668.136, 170
Trd, 001765.636, 164
Trd, 001765.955, 164
Trd, 001767.864, 181
Trd, 001768.455, 181
Trd, 001864.273, 181
Trd, 001864.818, 181
Trd, 001865.409, 182
Trd, 001865.818, 181
Trd, 001961.727, 189
Trd, 001961.909, 180
Trd, 002060.545, 166
Trd, 002157.955, 165
Trd, 002257.000, 165
Trd, 002259.045, 181
Trd, 002355.364, 181
Trd, 002356.864, 178
Trd, 002452.500, 178
Trd, 002550.318, 177
Trd, 002649.045, 175
Trd, 002747.091, 175
Trd, 003629.682, 175
Trd, 003629.818, 174
Trd, 003631.136, 199
Trd, 003727.682, 198
Trd, 003728.136, 184
Trd, 003728.909, 193
Trd, 003826.045, 177
Trd, 003826.591, 178
Trd, 003826.727, 180
Trd, 003833.045, 179
Trd, 003923.636, 178
Trd, 003924.273, 178
Trd, 004022.045, 178
Trd, 004022.591, 204
Trd, 004022.818, 209
Trd, 004022.955, 205
Trd, 004119.682, 198
Trd, 004119.864, 194
Trd, 004120.273, 194
Trd, 004217.682, 202
Trd, 004218.000, 202
Trd, 004316.045, 202
Trd, 004317.364, 201
Trd, 004414.909, 202
Trd, 004415.455, 201
Trd, 004512.182, 200
Trd, 004611.318, 199
Trd, 004709.318, 199
Trd, 004710.273, 199
Trd, 004806.455, 197
Trd, 004806.682, 195
Trd, 004806.955, 194
Trd, 004807.136, 193
Trd, 004808.682, 193
Trd, 004905.364, 192
Trd, 004905.591, 191
Trd, 004905.955, 192
Trd, 005492.773, 232
Trd, 005493.227, 233
Trd, 005495.955, 234
Trd, 005591.091, 236
Trd, 005591.182, 234
Trd, 005591.636, 232
Trd, 005688.636, 213
Trd, 005689.636, 224
Trd, 005789.409, 233
Trd, 005884.591, 216
Trd, 005887.409, 227
Trd, 005888.318, 225
Trd, 005983.818, 224
Trd, 006081.818, 223
Trd, 006178.773, 223
Trd, 006277.182, 223
Trd, 006374.864, 223
Trd, 006473.273, 225
Trd, 006476.591, 223
Trd, 006477.591, 224
