Trd, 000060.045, 102.0
Trd, 000060.136, 160.0
Trd, 000060.205, 236
Trd, 000060.295, 228.0
Trd, 000060.318, 240.0
Trd, 000060.409, 202
Trd, 000060.659, 154
Trd, 000060.750, 205
Trd, 000061.000, 205
Trd, 000061.295, 199
Trd, 000061.364, 173
Trd, 000061.841, 171.0
Trd, 000061.909, 153
Trd, 000120.227, 320.0
Trd, 000120.386, 240.0
Trd, 000120.409, 228.0
Trd, 000120.636, 170
Trd, 000120.795, 171.0
Trd, 000120.818, 221
Trd, 000120.864, 156
Trd, 000121.318, 200
Trd, 000121.818, 187
Trd, 000180.182, 228.0
Trd, 000180.273, 240.0
Trd, 000180.341, 213
Trd, 000180.500, 167
Trd, 000180.659, 160
Trd, 000180.750, 218
Trd, 000181.159, 175
Trd, 000181.273, 223
Trd, 000183.727, 189
Trd, 000240.182, 171.0
Trd, 000240.250, 220
Trd, 000240.409, 186
Trd, 000240.614, 211
Trd, 000240.750, 203
Trd, 000241.023, 211
Trd, 000241.114, 209
Trd, 000241.205, 195
Trd, 000241.455, 203
Trd, 000242.182, 204
Trd, 000243.318, 199
Trd, 000300.250, 193
Trd, 000300.364, 171.0
Trd, 000300.409, 201
Trd, 000300.795, 187
Trd, 000300.886, 186
Trd, 000301.250, 196
Trd, 000302.205, 195
Trd, 000302.295, 193
Trd, 000302.341, 196
Trd, 000302.659, 194
Trd, 000302.705, 210
Trd, 000360.341, 200
Trd, 000360.750, 201
Trd, 000360.773, 193
Trd, 000360.795, 206
Trd, 000360.886, 195
Trd, 000360.977, 204
Trd, 000361.159, 204
Trd, 000361.318, 196
Trd, 000363.591, 195
Trd, 000364.977, 197
Trd, 000420.318, 196
Trd, 000420.614, 203
Trd, 000421.091, 197
Trd, 000421.341, 204
Trd, 000421.477, 197
Trd, 000421.705, 196
Trd, 000422.045, 201
Trd, 000422.545, 201
Trd, 000422.818, 202
Trd, 000422.841, 196
Trd, 000480.409, 160.0
Trd, 000480.455, 171.0
Trd, 000480.500, 276
Trd, 000480.727, 223
Trd, 000481.136, 207
Trd, 000481.250, 190
Trd, 000481.455, 206
Trd, 000482.318, 194
Trd, 000484.591, 194
Trd, 000540.409, 320.0
Trd, 000540.614, 228
Trd, 000540.659, 239
Trd, 000540.818, 195
Trd, 000540.841, 195
Trd, 000540.932, 228.0
Trd, 000541.205, 191
Trd, 000542.273, 192
Trd, 000542.409, 202
