Trd, 000098.318, 196
Trd, 000098.500, 169
Trd, 000099.091, 180
Trd, 000099.273, 216
Trd, 000100.227, 210
Trd, 000107.182, 185
Trd, 000196.545, 201
Trd, 000197.591, 170
Trd, 000200.091, 169
Trd, 000294.409, 170
Trd, 000295.773, 168
Trd, 000392.727, 167
Trd, 000393.136, 166
Trd, 000393.273, 163
Trd, 000393.455, 160
Trd, 000490.409, 167
Trd, 000491.182, 178
Trd, 000491.364, 174
Trd, 000491.591, 172
Trd, 000494.500, 175
Trd, 000588.636, 169
Trd, 000589.682, 172
Trd, 000590.364, 173
Trd, 000590.545, 172
Trd, 000687.500, 171
Trd, 000687.591, 171
Trd, 000687.636, 171
Trd, 000688.409, 172
Trd, 000784.864, 171
Trd, 000883.364, 187
Trd, 000980.773, 179
Trd, 000983.000, 223
Trd, 000983.500, 224
Trd, 001080.500, 224
Trd, 001082.182, 222
Trd, 001177.136, 223
Trd, 001177.455, 225
Trd, 001178.591, 229
Trd, 001276.136, 229
Trd, 001276.273, 228
Trd, 001373.500, 226
Trd, 001374.727, 225
Trd, 001375.091, 224
Trd, 001471.636, 223
Trd, 001471.818, 216
Trd, 001472.000, 222
Trd, 001473.636, 206
Trd, 001473.864, 202
Trd, 001569.318, 205
Trd, 001570.136, 205
Trd, 001570.273, 204
Trd, 001570.591, 206
Trd, 001668.136, 203
Trd, 001668.455, 203
Trd, 001669.591, 203
Trd, 001671.045, 202
Trd, 001765.682, 201
Trd, 001864.409, 247
Trd, 001865.136, 245
Trd, 001866.864, 242
Trd, 001962.773, 241
Trd, 001962.864, 238
Trd, 002354.318, 237
Trd, 002354.409, 224
Trd, 002354.955, 234
Trd, 002355.045, 225
Trd, 002356.455, 231
Trd, 002452.273, 231
Trd, 002452.545, 229
Trd, 002453.682, 227
Trd, 002550.273, 226
Trd, 002551.182, 225
Trd, 002551.727, 224
Trd, 002552.273, 221
Trd, 002648.409, 214
Trd, 002648.636, 214
Trd, 002648.818, 215
Trd, 002649.364, 213
Trd, 002649.500, 214
Trd, 002746.409, 216
Trd, 002747.864, 176
Trd, 002844.682, 176
Trd, 002844.727, 176
Trd, 002847.227, 169
Trd, 002942.773, 168
Trd, 002943.045, 172
Trd, 002943.227, 172
Trd, 002946.364, 173
Trd, 003041.091, 172
Trd, 003043.273, 172
Trd, 003139.091, 177
Trd, 003139.455, 176
Trd, 003237.455, 173
Trd, 003238.227, 172
Trd, 003335.091, 172
Trd, 003335.909, 173
Trd, 003433.182, 172
