data/demo/demo_7, 000060, 206, None, GVWY, 35, 22, 1.590909, ZIPSH, 0, 22, 0.000000, 
data/demo/demo_7, 000060, 102, None, GVWY, 35, 22, 1.590909, ZIPSH, 137, 22, 6.227273, 
data/demo/demo_7, 000060, 102, 240, GVWY, 193, 22, 8.772727, ZIPSH, 161, 22, 7.318182, 
data/demo/demo_7, 000060, 102, 174, GVWY, 193, 22, 8.772727, ZIPSH, 275, 22, 12.500000, 
data/demo/demo_7, 000060, 126, 238, GVWY, 193, 22, 8.772727, ZIPSH, 366, 22, 16.636364, 
data/demo/demo_7, 000060, 126, 209, GVWY, 193, 22, 8.772727, ZIPSH, 389, 22, 17.681818, 
data/demo/demo_7, 000061, 126, 209, GVWY, 193, 22, 8.772727, ZIPSH, 515, 22, 23.409091, 
data/demo/demo_7, 000061, 126, 209, GVWY, 193, 22, 8.772727, ZIPSH, 515, 22, 23.409091, 
data/demo/demo_7, 000061, 126, 217, GVWY, 201, 22, 9.136364, ZIPSH, 530, 22, 24.090909, 
data/demo/demo_7, 000061, 126, 214, GVWY, 246, 22, 11.181818, ZIPSH, 565, 22, 25.681818, 
data/demo/demo_7, 000061, 171, 214, GVWY, 348, 22, 15.818182, ZIPSH, 601, 22, 27.318182, 
data/demo/demo_7, 000062, 171, 217, GVWY, 385, 22, 17.500000, ZIPSH, 633, 22, 28.772727, 
data/demo/demo_7, 000062, 171, 217, GVWY, 468, 22, 21.272727, ZIPSH, 642, 22, 29.181818, 
data/demo/demo_7, 000120, 100, None, GVWY, 489, 22, 22.227273, ZIPSH, 644, 22, 29.272727, 
data/demo/demo_7, 000120, 100, 308, GVWY, 568, 22, 25.818182, ZIPSH, 645, 22, 29.318182, 
data/demo/demo_7, 000120, 100, 308, GVWY, 583, 22, 26.500000, ZIPSH, 722, 22, 32.818182, 
data/demo/demo_7, 000120, 160, 217, GVWY, 583, 22, 26.500000, ZIPSH, 859, 22, 39.045455, 
data/demo/demo_7, 000120, 160, 199, GVWY, 675, 22, 30.681818, ZIPSH, 870, 22, 39.545455, 
data/demo/demo_7, 000120, 181, 217, GVWY, 675, 22, 30.681818, ZIPSH, 973, 22, 44.227273, 
data/demo/demo_7, 000120, 181, 251, GVWY, 755, 22, 34.318182, ZIPSH, 973, 22, 44.227273, 
data/demo/demo_7, 000120, 181, 202, GVWY, 805, 22, 36.590909, ZIPSH, 1003, 22, 45.590909, 
data/demo/demo_7, 000121, 196, 202, GVWY, 854, 22, 38.818182, ZIPSH, 1080, 22, 49.090909, 
data/demo/demo_7, 000121, 181, 202, GVWY, 890, 22, 40.454545, ZIPSH, 1124, 22, 51.090909, 
data/demo/demo_7, 000121, 181, 206, GVWY, 950, 22, 43.181818, ZIPSH, 1189, 22, 54.045455, 
data/demo/demo_7, 000180, 195, 201, GVWY, 1069, 22, 48.590909, ZIPSH, 1196, 22, 54.363636, 
data/demo/demo_7, 000180, 195, 217, GVWY, 1165, 22, 52.954545, ZIPSH, 1317, 22, 59.863636, 
data/demo/demo_7, 000180, 195, 217, GVWY, 1200, 22, 54.545455, ZIPSH, 1430, 22, 65.000000, 
data/demo/demo_7, 000181, 194, 217, GVWY, 1250, 22, 56.818182, ZIPSH, 1540, 22, 70.000000, 
data/demo/demo_7, 000181, 197, 217, GVWY, 1266, 22, 57.545455, ZIPSH, 1616, 22, 73.454545, 
