Trd, 000000.825, 140
Trd, 000001.437, 192
Trd, 000002.663, 218
Trd, 000003.363, 269
Trd, 000003.763, 197
Trd, 000004.538, 176
Trd, 000004.663, 161
Trd, 000005.038, 158
Trd, 000005.938, 172
Trd, 000006.300, 180
Trd, 000006.400, 215
Trd, 000006.525, 209
Trd, 000006.900, 171
Trd, 000007.288, 206
Trd, 000007.788, 214
Trd, 000008.000, 212
Trd, 000010.200, 230
Trd, 000010.525, 218
Trd, 000010.550, 209
Trd, 000011.062, 214
Trd, 000012.275, 217
Trd, 000013.225, 219
Trd, 000013.900, 216
Trd, 000014.787, 215
Trd, 000016.775, 216
Trd, 000017.875, 215
Trd, 000018.087, 215
Trd, 000019.800, 215
Trd, 000019.962, 216
Trd, 000020.137, 215
Trd, 000020.575, 215
Trd, 000026.712, 214
Trd, 000029.375, 214
Trd, 000029.512, 215
Trd, 000030.287, 214
Trd, 000030.375, 214
Trd, 000030.625, 215
Trd, 000031.537, 214
Trd, 000031.600, 214
Trd, 000031.962, 215
Trd, 000032.450, 214
Trd, 000032.650, 213
Trd, 000034.262, 213
Trd, 000034.525, 213
Trd, 000044.188, 213
Trd, 000045.013, 214
Trd, 000045.338, 213
Trd, 000046.338, 213
Trd, 000046.388, 213
Trd, 000047.275, 213
Trd, 000047.325, 212
Trd, 000047.475, 212
Trd, 000048.575, 212
Trd, 000052.488, 212
Trd, 000053.500, 213
Trd, 000053.738, 212
Trd, 000053.863, 212
Trd, 000054.313, 212
Trd, 000054.463, 212
Trd, 000054.475, 212
Trd, 000054.488, 212
Trd, 000055.913, 212
Trd, 000055.938, 211
Trd, 000057.575, 211
Trd, 000063.938, 211
Trd, 000065.163, 211
Trd, 000080.288, 211
Trd, 000081.513, 212
Trd, 000082.100, 211
Trd, 000082.188, 211
Trd, 000082.263, 212
Trd, 000082.300, 211
Trd, 000084.388, 211
Trd, 000084.438, 210
Trd, 000084.788, 210
Trd, 000084.838, 211
Trd, 000085.088, 210
Trd, 000085.975, 210
Trd, 000086.563, 210
Trd, 000086.750, 210
Trd, 000087.275, 209
Trd, 000087.688, 209
Trd, 000087.913, 209
Trd, 000094.863, 209
Trd, 000100.175, 209
Trd, 000101.450, 209
Trd, 000102.050, 210
Trd, 000102.113, 209
Trd, 000102.150, 209
Trd, 000102.225, 209
Trd, 000109.213, 209
