Trd, 000001.125, 149
Trd, 000002.413, 152
Trd, 000002.750, 168
Trd, 000003.013, 147
Trd, 000003.325, 172
Trd, 000003.475, 139
Trd, 000003.913, 173
Trd, 000005.525, 170
Trd, 000005.725, 166
Trd, 000007.175, 207
Trd, 000007.200, 206
Trd, 000008.538, 211
Trd, 000008.625, 205
Trd, 000008.988, 203
Trd, 000009.100, 203
Trd, 000009.150, 215
Trd, 000009.575, 215
Trd, 000009.850, 204
Trd, 000010.012, 203
Trd, 000010.600, 203
Trd, 000012.825, 203
Trd, 000013.175, 203
Trd, 000014.912, 203
Trd, 000016.250, 204
Trd, 000016.437, 202
Trd, 000016.525, 202
Trd, 000016.825, 203
Trd, 000017.562, 202
Trd, 000019.137, 202
Trd, 000021.025, 202
Trd, 000021.500, 203
Trd, 000023.775, 203
Trd, 000024.675, 202
Trd, 000030.875, 202
Trd, 000032.312, 202
Trd, 000046.650, 202
Trd, 000047.588, 203
Trd, 000047.675, 202
Trd, 000050.013, 202
Trd, 000050.663, 202
Trd, 000051.413, 202
Trd, 000057.150, 202
Trd, 000058.713, 202
Trd, 000058.825, 203
Trd, 000059.088, 202
Trd, 000059.488, 202
Trd, 000066.713, 202
Trd, 000067.650, 202
Trd, 000069.075, 203
Trd, 000069.588, 202
