Trd, 000001.087, 114
Trd, 000001.937, 150
Trd, 000003.025, 157
Trd, 000003.750, 122
Trd, 000003.913, 130
Trd, 000004.038, 122
Trd, 000004.238, 105
Trd, 000005.350, 95
Trd, 000005.400, 172
Trd, 000005.763, 173
Trd, 000006.000, 187
Trd, 000006.525, 195
Trd, 000008.813, 189
Trd, 000008.963, 190
Trd, 000009.075, 190
Trd, 000009.987, 193
Trd, 000010.087, 186
Trd, 000010.662, 191
Trd, 000011.825, 189
Trd, 000011.950, 191
Trd, 000012.212, 188
Trd, 000012.650, 196
Trd, 000013.287, 196
Trd, 000015.637, 193
Trd, 000016.362, 192
Trd, 000022.000, 192
Trd, 000024.037, 192
Trd, 000025.287, 193
Trd, 000025.500, 192
Trd, 000025.900, 192
Trd, 000026.125, 192
Trd, 000027.262, 192
Trd, 000028.737, 192
Trd, 000028.775, 191
Trd, 000028.825, 191
Trd, 000029.100, 191
Trd, 000029.662, 191
Trd, 000029.975, 192
Trd, 000030.800, 191
Trd, 000031.287, 191
Trd, 000031.787, 191
Trd, 000031.825, 192
Trd, 000031.975, 191
Trd, 000032.212, 191
Trd, 000032.275, 190
Trd, 000032.637, 190
Trd, 000039.613, 190
Trd, 000039.875, 189
Trd, 000040.175, 189
Trd, 000041.363, 189
Trd, 000041.663, 190
Trd, 000045.613, 189
Trd, 000054.913, 189
Trd, 000055.013, 190
Trd, 000055.288, 189
Trd, 000055.625, 189
Trd, 000055.650, 189
Trd, 000056.475, 189
Trd, 000061.350, 189
Trd, 000062.000, 190
Trd, 000062.888, 189
Trd, 000063.938, 189
Trd, 000064.600, 190
Trd, 000065.425, 189
Trd, 000080.575, 189
Trd, 000083.938, 190
