Trd, 000001.512, 215
Trd, 000001.725, 199
Trd, 000001.887, 201
Trd, 000002.162, 202
Trd, 000002.863, 199
Trd, 000003.213, 216
Trd, 000003.588, 209
Trd, 000004.200, 232
Trd, 000004.238, 241
Trd, 000004.325, 187
Trd, 000005.975, 234
Trd, 000006.400, 219
Trd, 000006.988, 220
Trd, 000007.250, 212
Trd, 000007.475, 219
Trd, 000007.713, 185
Trd, 000008.600, 215
Trd, 000009.562, 215
Trd, 000010.112, 183
Trd, 000010.575, 180
Trd, 000010.700, 181
Trd, 000012.462, 195
Trd, 000013.125, 197
Trd, 000013.512, 195
Trd, 000013.687, 195
Trd, 000013.862, 194
Trd, 000016.000, 196
Trd, 000018.037, 196
Trd, 000018.275, 196
Trd, 000019.375, 196
Trd, 000020.125, 196
Trd, 000020.850, 196
Trd, 000023.275, 196
Trd, 000023.437, 195
Trd, 000024.800, 195
Trd, 000025.437, 195
Trd, 000033.512, 195
Trd, 000035.200, 195
Trd, 000038.175, 196
Trd, 000038.200, 195
Trd, 000038.225, 195
Trd, 000039.738, 195
Trd, 000040.288, 195
Trd, 000040.625, 195
Trd, 000040.700, 194
Trd, 000040.825, 194
Trd, 000040.863, 194
Trd, 000041.363, 194
Trd, 000044.238, 194
Trd, 000052.600, 194
Trd, 000054.825, 195
Trd, 000054.838, 194
Trd, 000054.975, 194
Trd, 000055.225, 194
Trd, 000055.250, 193
Trd, 000056.650, 193
Trd, 000066.500, 193
Trd, 000066.538, 194
Trd, 000066.675, 193
Trd, 000066.963, 193
Trd, 000072.300, 193
Trd, 000073.063, 194
Trd, 000073.613, 193
Trd, 000073.713, 193
Trd, 000077.963, 193
Trd, 000085.438, 193
Trd, 000085.850, 194
Trd, 000086.225, 193
Trd, 000088.375, 193
Trd, 000090.575, 194
Trd, 000091.163, 193
Trd, 000091.250, 193
Trd, 000091.913, 194
Trd, 000092.675, 193
Trd, 000093.975, 193
Trd, 000094.688, 194
Trd, 000094.975, 193
Trd, 000095.500, 193
Trd, 000107.425, 193
Trd, 000109.488, 194
Trd, 000110.038, 193
Trd, 000110.438, 193
Trd, 000120.188, 193
Trd, 000120.513, 194
Trd, 000120.813, 193
Trd, 000121.050, 194
Trd, 000121.538, 193
Trd, 000121.625, 193
Trd, 000121.713, 193
Trd, 000121.775, 193
Trd, 000122.125, 193
Trd, 000122.425, 193
Trd, 000123.213, 192
Trd, 000123.725, 192
Trd, 000131.088, 192
Trd, 000136.688, 192
Trd, 000147.313, 192
