smith_chart_0, 000018, 189, 191, GVWY, 628, 20, 31.400000, SHVR, 1496, 20, 74.800000, ZIC, 666, 20, 33.300000, ZIP, 727, 20, 36.350000, 
smith_chart_0, 000019, 189, 191, GVWY, 628, 20, 31.400000, SHVR, 1607, 20, 80.350000, ZIC, 666, 20, 33.300000, ZIP, 727, 20, 36.350000, 
smith_chart_0, 000019, 180, 191, GVWY, 628, 20, 31.400000, SHVR, 1607, 20, 80.350000, ZIC, 745, 20, 37.250000, ZIP, 796, 20, 39.800000, 
smith_chart_0, 000019, 180, 196, GVWY, 628, 20, 31.400000, SHVR, 1607, 20, 80.350000, ZIC, 806, 20, 40.300000, ZIP, 871, 20, 43.550000, 
smith_chart_0, 000019, 180, 209, GVWY, 628, 20, 31.400000, SHVR, 1607, 20, 80.350000, ZIC, 806, 20, 40.300000, ZIP, 871, 20, 43.550000, 
smith_chart_0, 000020, 187, 222, GVWY, 628, 20, 31.400000, SHVR, 1607, 20, 80.350000, ZIC, 880, 20, 44.000000, ZIP, 871, 20, 43.550000, 
smith_chart_0, 000020, 188, 221, GVWY, 628, 20, 31.400000, SHVR, 1607, 20, 80.350000, ZIC, 880, 20, 44.000000, ZIP, 938, 20, 46.900000, 
smith_chart_0, 000021, 186, 221, GVWY, 628, 20, 31.400000, SHVR, 1632, 20, 81.600000, ZIC, 929, 20, 46.450000, ZIP, 938, 20, 46.900000, 
smith_chart_0, 000022, 166, 220, GVWY, 751, 20, 37.550000, SHVR, 1632, 20, 81.600000, ZIC, 929, 20, 46.450000, ZIP, 1036, 20, 51.800000, 
smith_chart_0, 000023, 203, 219, GVWY, 752, 20, 37.600000, SHVR, 1717, 20, 85.850000, ZIC, 929, 20, 46.450000, ZIP, 1036, 20, 51.800000, 
smith_chart_0, 000023, 167, 219, GVWY, 752, 20, 37.600000, SHVR, 1717, 20, 85.850000, ZIC, 929, 20, 46.450000, ZIP, 1110, 20, 55.500000, 
smith_chart_0, 000023, 167, 219, GVWY, 752, 20, 37.600000, SHVR, 1717, 20, 85.850000, ZIC, 1003, 20, 50.150000, ZIP, 1110, 20, 55.500000, 
smith_chart_0, 000024, 178, 194, GVWY, 758, 20, 37.900000, SHVR, 1717, 20, 85.850000, ZIC, 1003, 20, 50.150000, ZIP, 1110, 20, 55.500000, 
smith_chart_0, 000024, 178, 215, GVWY, 758, 20, 37.900000, SHVR, 1717, 20, 85.850000, ZIC, 1163, 20, 58.150000, ZIP, 1110, 20, 55.500000, 
smith_chart_0, 000027, 187, 198, GVWY, 780, 20, 39.000000, SHVR, 1744, 20, 87.200000, ZIC, 1163, 20, 58.150000, ZIP, 1110, 20, 55.500000, 
smith_chart_0, 000027, 196, 199, GVWY, 858, 20, 42.900000, SHVR, 1758, 20, 87.900000, ZIC, 1163, 20, 58.150000, ZIP, 1110, 20, 55.500000, 
smith_chart_0, 000027, 196, 199, GVWY, 951, 20, 47.550000, SHVR, 1856, 20, 92.800000, ZIC, 1163, 20, 58.150000, ZIP, 1110, 20, 55.500000, 
smith_chart_0, 000028, 195, 199, GVWY, 951, 20, 47.550000, SHVR, 1856, 20, 92.800000, ZIC, 1206, 20, 60.300000, ZIP, 1221, 20, 61.050000, 
smith_chart_0, 000028, 195, 198, GVWY, 951, 20, 47.550000, SHVR, 1985, 20, 99.250000, ZIC, 1206, 20, 60.300000, ZIP, 1221, 20, 61.050000, 
smith_chart_0, 000028, 195, 204, GVWY, 951, 20, 47.550000, SHVR, 2097, 20, 104.850000, ZIC, 1260, 20, 63.000000, ZIP, 1221, 20, 61.050000, 
smith_chart_0, 000029, 196, 199, GVWY, 951, 20, 47.550000, SHVR, 2097, 20, 104.850000, ZIC, 1265, 20, 63.250000, ZIP, 1303, 20, 65.150000, 
