smith_chart_7, 000076, 165, 167, ZIP, 9138, 80, 114.225000, 
smith_chart_7, 000076, 165, 166, ZIP, 9205, 80, 115.062500, 
smith_chart_7, 000077, 165, 166, ZIP, 9279, 80, 115.987500, 
smith_chart_7, 000078, 165, 166, ZIP, 9353, 80, 116.912500, 
smith_chart_7, 000079, 165, 166, ZIP, 9483, 80, 118.537500, 
smith_chart_7, 000079, 165, 166, ZIP, 9625, 80, 120.312500, 
smith_chart_7, 000079, 165, 166, ZIP, 9711, 80, 121.387500, 
smith_chart_7, 000080, 165, 166, ZIP, 9914, 80, 123.925000, 
smith_chart_7, 000080, 165, 166, ZIP, 10067, 80, 125.837500, 
smith_chart_7, 000081, 165, 166, ZIP, 10282, 80, 128.525000, 
smith_chart_7, 000085, 165, 166, ZIP, 10479, 80, 130.987500, 
smith_chart_7, 000086, 165, 166, ZIP, 10583, 80, 132.287500, 
smith_chart_7, 000088, 164, 166, ZIP, 10792, 80, 134.900000, 
smith_chart_7, 000088, 164, 166, ZIP, 10915, 80, 136.437500, 
smith_chart_7, 000089, 165, 166, ZIP, 10989, 80, 137.362500, 
smith_chart_7, 000089, 164, 166, ZIP, 11112, 80, 138.900000, 
smith_chart_7, 000089, 164, 166, ZIP, 11260, 80, 140.750000, 
smith_chart_7, 000089, 164, 166, ZIP, 11376, 80, 142.200000, 
smith_chart_7, 000091, 164, 165, ZIP, 11512, 80, 143.900000, 
smith_chart_7, 000091, 164, 165, ZIP, 11610, 80, 145.125000, 
smith_chart_7, 000091, 164, 165, ZIP, 11684, 80, 146.050000, 
smith_chart_7, 000600, 164, 165, ZIP, 11684, 80, 146.050000, 
